reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,clean_text,sentiment_score,sentiment_label,topic_id,topic_prob,topic_keywords,keywords
A1KOKJZKWWGHBZ,B007WTAJTO,"Dale T. Brose ""nascardog""","[0, 2]",Purchased this product for a new 7&#34; Garmin GPS. The refresh rate is so much faster than on my wife's similar but smaller 5&#34; Garmin with class 4 memory.,5.0,Wow wow wow,1398556800,2014-04-27,225,0,2,purchased product new garmin gps refresh rate much faster wife similar smaller garmin class memory,0.0,neutral,105,0.5,"speed, performance, fast","purchased product new garmin gps refresh rate, much faster wife, similar smaller garmin class memory"
A3SL0HA6422W4M,B007WTAJTO,Dale Thorn,"[0, 0]","I bought two of these 128 gb MicroSD cards which I formatted to Fat32, and I currently have about 62 gb in 35,000 files on each card.  I carry one card in my wallet and keep one in a safe deposit off-site.  I've been through the SanDisk literature looking to see if there are any restrictions on their use, other than as ordinary &#34;flash memory&#34; for file storage.  There are no restrictions I could find.  What I have found is that these 128 gb cards (and a SanDisk 64 gb card I bought previously) cannot accept 62 gb of data written from a computer without suffering errors.  I've had to resort to copying no more than 1/3 gb of data at a time to these cards, stopping, then starting another 1/3 gb until the complete data is copied.  The errors actually occur early on, at approximately the 2 to 3 gb point.  I have several other 128 gb flash memory sticks - the Lexar Echo series, as well as a hundred other lower-capacity flash memory cards, and do not have this overflow/error problem with any of those.  To repeat, there are no restrictions on the use of these memory cards (example: can be used only in a camera) given by SanDisk, and given that the 62 gb of data on each card has been verified as to integrity, they are not defective.",3.0,SanDisk Ultra 128 gb MicroSD Card review by Dale,1404086400,2014-06-30,161,0,0,bought two microsd cards formatted fat currently files card carry one card wallet keep one safe deposit site sandisk literature looking see restrictions use ordinary flash memory file storage restrictions could find found cards sandisk card bought previously cannot accept data written computer without suffering errors resort copying data time cards stopping starting another complete data copied errors actually occur early approximately point several flash memory sticks lexar echo series well hundred lower capacity flash memory cards overflow error problem repeat restrictions use memory cards example used camera given sandisk given data card verified integrity defective,-0.5414,negative,104,0.5,"quality, durability, build","two microsd cards, fat, currently files card, one card wallet, restrictions"
A2Q476NVOK6Z0O,B007WTAJTO,dalze family,"[0, 0]",Simply excellent.  This is the second 32 GB Ultra I have purchased for my Samsung Galaxy II.  Both are working perfectly.  Data access rate is exceptional for movies.  System both stores and overrides data very easily.,5.0,"Outstanding. very fast, easy to use. easy to overright",1373846400,2013-07-15,511,0,0,simply excellent second ultra purchased samsung galaxy working perfectly data access rate exceptional movies system stores overrides data easily,0.8834,positive,-1,0.0,"simply, excellent, second, ultra, purchased","simply excellent second ultra purchased samsung galaxy, perfectly data access rate exceptional movies system stores, data"
A1MFXZAOO8ZCJI,B007WTAJTO,"Damaso A. Joa ""OK, No Longer the Only Hispani...","[0, 0]","Have not had any issues, works as intended. I would recommend this and the price was just right. So, if you buy a tablet (that supports 32gb) just get one, or two.",5.0,No hassles.,1399766400,2014-11-05,33,0,0,issues works intended would recommend price right buy tablet supports get one two,0.6124,positive,101,0.5,"price, cost, value","issues, price, right buy tablet supports"
A10JPZAYDGFHEV,B007WTAJTO,Damian Marynski,"[0, 0]","Before using I strongly suggest to format the card, it only takes seconds. With the SanDisk I am able to transfer my images from the phone to the other phone or the tablet with no issues.My old MicroSD was from PNY when I purchased the phone they were giving the MicroSD card for free; however, it was only 2GB card. I figured that it was time to upgrade since I only had about 20MB left of space on the card, and the phone space was full due to pictures. I spend several hours doing research for a good MicroSD card.  After reading couple articles online I found that all of my devices work great with MicroSDHC.There are a lot of choices to pick from on Amazon. However, I was debating between SanDisk, Transcend, and Samsung. I started to read Samsung MicroSD card reviews, and the first reviews were from 2012 which were 1 star, at least most of them due to the card not being a class 10.  Then I looked at the Transcend card and the reviews were good., but I was not so sure about the performance test.So the third one I looked at was SanDisk, and it appears to be the best choice for my devices just because it had so many reviews. I read a lot of reviews about this SD card and I was convinced to buy it.I have downloaded SanDisk Memory Zone for all of my devices. The app provides more management functionality for complete control. It allows to manage local and cloud memory, meaning you can move files from your phone to Box, Dropbox, Google Docs, Picasa, SugarSync, SkyDrive or from the cloud storage to the phone. The application allows to secure files with a password.",5.0,"Perfect For Samsung Galaxy S4, Note 2, Asus TF101",1389916800,2014-01-17,325,0,0,using strongly suggest format card takes seconds sandisk able transfer images phone phone tablet issues old microsd pny purchased phone giving microsd card free however card figured time upgrade since left space card phone space full due pictures spend several hours research good microsd card reading couple articles online found devices work great microsdhc lot choices pick amazon however debating sandisk transcend samsung started read samsung microsd card reviews first reviews star least due card class looked transcend card reviews good sure performance test third one looked sandisk appears best choice devices many reviews read lot reviews card convinced buy downloaded sandisk memory zone devices app provides management functionality complete control allows manage local cloud memory meaning move files phone box dropbox google docs picasa sugarsync skydrive cloud storage phone application allows secure files password,0.9818,positive,105,0.5,"speed, performance, fast","format card, seconds, sandisk, able transfer images, phone phone tablet"
A330A00QHZZEW6,B007WTAJTO,Damon Downing,"[0, 0]","I use this card in Smasung Galaxy S4 active and before that I used it in my Samsung Galaxy Note 2. It has always worked flawlessly and never given me a single problem. I use the card to copy movies to it. Playback is always smooth. I mostly play high definition movie rips. These require a lot of processing power and data transfer from the card. It has always done great. I will continue to buy this card. I have one in my MacBook Air for backups. Again, no problems.- Damon",5.0,Great Memory Card,1379289600,2013-09-16,448,0,0,use card smasung galaxy active used samsung galaxy note always worked flawlessly never given single problem use card copy movies playback always smooth mostly play high definition movie rips require lot processing power data transfer card always done great continue buy card one macbook air backups problems damon,0.8611,positive,100,0.5,"battery, life, power","card smasung, active used samsung galaxy note, single problem use card copy movies playback, high definition movie rips, lot processing power data transfer card"
A2GCQ9R1QIUDS2,B007WTAJTO,Damon,"[0, 0]",Out of the three different brands of micro sd cards the Sandisk is the only one that is still with me.  the other two just quit working.  I have bought several more of these cards and have had no problem except I wished I would have bought ones with more memory.  excellent product.,5.0,excellent quality,1370390400,2013-05-06,581,0,0,three different brands micro cards sandisk one still two quit working bought several cards problem except wished would bought ones memory excellent product,0.25,positive,-1,0.0,"three, different, brands, micro, cards","three different brands, micro cards, still two quit working, several cards problem, wished"
A3O4B7VGPSAH76,B007WTAJTO,Dana Leasman,"[0, 0]","I got this to add more memory to my HTC EVO LTE phone. It works perfectly, is very fast on both reads and writes, and at 32GB, provides a lot of additional storage on top of the 8GB in the phone. I recommend this specific card for any Android phone. Sorry Apple users... No expansion slot for you! :)",5.0,Great memory!,1357344000,2013-05-01,586,0,0,got add memory htc evo lte phone works perfectly fast reads writes provides lot additional storage top phone recommend specific card android phone sorry apple users expansion slot,0.802,positive,105,0.5,"speed, performance, fast","memory htc evo lte phone works, perfectly fast reads, additional storage top phone"
A2WAKIWHTHSZDR,B007WTAJTO,Dan Au Hoy,"[0, 0]",Perfect for my SS Galaxy Note and a great price too!  I recommend this SD card for all your storage needs.,4.0,Good SD card and a great price!,1398297600,2014-04-24,228,0,0,perfect galaxy note great price recommend card storage needs,0.8834,positive,101,0.5,"price, cost, value","perfect galaxy, great price recommend card storage needs"
ATR7URF4C212P,B007WTAJTO,Danelle Jones,"[0, 0]","I purchased this for additional memory for a smartphone and so far, so good; I have not had a problem with this memory card.",5.0,Works as advertised,1356480000,2012-12-26,712,0,0,purchased additional memory smartphone far good problem memory card,0.0516,positive,-1,0.0,"purchased, additional, memory, smartphone, good",additional memory
